Gene	CUI
b0486	0.0228025776429
b0487	0.0237621191445
b0488	0.0218547701315
b0489	0.0244550812103
b0490	0.021776037668
b0491	0.0224283159172
b0492	0.0265268410183
b0493	0.0226118505097
b0494	0.0224250423791
b0495	0.0229830564829
b0496	0.024051403706
b0497	0.0210087088118
b0498	0.0192821205388
b0503	0.024197869759
b0504	0.0217888946547
b0505	0.0229313535311
b0506	0.0217887262293
b0507	0.0236820426924
b0508	0.0230899084092
b0509	0.024806601762
b0511	0.0222326153743
b0512	0.0246558534935
b0513	0.021402259909
b0514	0.0237357542381
b0515	0.022828632677
b0516	0.0228017974768
b0517	0.02140212549
b0518	0.0231967618223
b4572	0.0234917592495
b0520	0.0209023026889
b0521	0.0233178482774
b0522	0.0240314152516
b0523	0.0247808285
b0524	0.0235093323216
b0525	0.0235792362714
b0526	0.0242873667497
b0527	0.0206088266523
b0528	0.0242429662029
b0529	0.0236890355706
b0530	0.0194382061668
b0531	0.0196425120159
b0532	0.0201595032645
b0533	0.0203650887432
b0534	0.0196484191793
b0535	0.0197899024208
b0537	0.0192508056504
b0540	0.0227064320588
b0541	0.0206377280675
b0543	0.0188220123536
b0544	0.0180469693779
b0545	0.017348608692
b0546	0.0166144948306
b4588	0.0164505590226
b0547	0.0211390979386
b0548	0.0180953552767
b0549	0.0212710703433
b0550	0.0223982792925
b4509	0.0195650039436
b0551	0.0200685247351
b0552	0.0220782980994
b0554	0.0218875104965
b0555	0.0197732220156
b0556	0.0218610122405
b4510	0.0180457767098
b0557	0.0205800092863
b0558	0.0186637582252
b0559	0.0212021937084
b4589	0.0180484147737
b0560	0.0238949587437
b0564	0.0177127036048
b0565	0.019250007753
b0566	0.0196166749912
b0567	0.022398585434
b0568	0.0225604936902
b0569	0.022967397421
b0570	0.0219010822104
b0571	0.0238084757099
b0572	0.0227040954971
b0573	0.024040865055
b0574	0.0238347665056
b0575	0.0241030085891
b0576	0.0241112576013
b0577	0.0236854236275
b0578	0.0238288985778
b0579	0.0219141906752
b0580	0.0244833828147
b0581	0.0224623783765
b4415	0.0210490773681
b0582	0.0196360132222
b0583	0.0198909385917
b0584	0.0232022087568
b0585	0.020766551925
b4511	0.0206421023095
b0586	0.0234000151493
b0587	0.0225777074682
b0588	0.0229535596045
b0589	0.0235942683032
b0590	0.0238430074854
b0591	0.0234409597686
b0592	0.0227213142072
b0593	0.0233937212975
b0594	0.0235805501621
b0595	0.0241172015863
b0596	0.0237716017011
b0597	0.0221397181882
b0598	0.0247681338616
b4512	0.0221330654069
b0599	0.0232159380108
b0600	0.0222779373274
b0601	0.0226330497725
b0602	0.0196891554204
b0603	0.018557279989
b0604	0.0208226459796
b0605	0.0242169549979
b0606	0.0246959110875
b0607	0.021772969177
b0608	0.0216983147686
b0610	0.0230053012495
b0611	0.021251714132
b0612	0.0232996801234
b0613	0.0219750763993
b0614	0.0207787342656
b0615	0.0244521751457
b0616	0.0251279343672
b0617	0.0236306324448
b0618	0.0226452931846
b0619	0.0224979942788
b0620	0.0213561892823
b0621	0.0228449597104
b0622	0.0214701949845
b0623	0.0205817976203
b0624	0.0202997378844
b0627	0.0239808268191
b0628	0.0239182530403
b0629	0.0204966352031
b0630	0.0215129833258
b0631	0.0228655069387
b0632	0.0236776840437
b0633	0.0207138422026
b0634	0.0233524061487
b0635	0.0233671818762
b0636	0.0221769604613
b0637	0.0229663061059
b0638	0.0214593598592
b0639	0.0221479126961
b0640	0.0222010709611
b0641	0.0220143573529
b0642	0.0243287948663
b0643	0.0224503234555
b0644	0.0209503916935
b0645	0.0189657822875
b0646	0.0214392038089
b0647	0.0199900920236
b0648	0.018989265097
b0649	0.0211805720781
b0650	0.0223370905525
b0651	0.0231340212375
b0652	0.0252305912403
b0653	0.0230312945657
b0654	0.0232294750962
b0655	0.0240970414978
b0656	0.0220782980994
b0657	0.0239082253841
b0658	0.0237270652575
b0659	0.0243467987186
b0660	0.0252506976654
b0661	0.0242025102824
b0662	0.0231002553828
b0674	0.02367623334
b0675	0.0231955962546
b0676	0.0239877594451
b0677	0.0241943335466
b0678	0.0240690012506
b0679	0.0246550529502
b0680	0.0242333964506
b0681	0.0225470607894
b0682	0.0232374452916
b0683	0.0234687038043
b4637	0.0168269941382
b0684	0.0244847728171
b0685	0.024772318563
b0686	0.0221460152647
b0687	0.0215892051957
b0688	0.0243495231587
b0689	0.018764178665
b0692	0.0227823902293
b0693	0.0229555740764
b4590	0.0186814256217
b0694	0.0239383778137
b0695	0.0235238649654
b0696	0.0226544487975
b0697	0.0248793221803
b0698	0.0237342640392
b4513	0.0243571639925
b0699	0.0221597426193
b0700	0.0217807294633
b0702	0.0164238914427
b0704	0.0188494424137
b0706	0.0208143442255
b0707	0.0203384714316
b0708	0.0217615561518
b0709	0.0238413484108
b0710	0.0236786585032
b0711	0.022081707933
b0712	0.0229514796582
b0713	0.0233560418142
b0714	0.0213926092963
b0715	0.0222956182512
b0716	0.0210788401174
b0717	0.0211023885267
b0718	0.0213011078283
b0719	0.0211114884587
b0720	0.024216287936
b0721	0.0213586143903
b0722	0.023067255615
b0723	0.024678645889
b0724	0.0213496463041
b0726	0.0233883250899
b0727	0.0257598092298
b0728	0.0255479947115
b0729	0.024282937017
b0730	0.0219542302508
b0731	0.0224588557354
b0732	0.0218062513518
b0733	0.0239763283457
b0734	0.0240584760833
b4515	0.0218611509424
b0735	0.0209875260836
b0736	0.0207016529337
b0737	0.0230503398721
b0738	0.0234484413217
b0739	0.0232145793215
b0740	0.0220276195235
b0741	0.0243584420208
b0742	0.0217422712054
b0750	0.0218579792051
b0751	0.022155922502
b0752	0.0211716912589
b0753	0.022025657611
b0754	0.0237625186811
b0755	0.025166460071
b0756	0.0226468041819
b0757	0.0232109648605
b0758	0.0220465201376
b0759	0.023152243098
b0760	0.0219880260527
b0761	0.0228406871085
b0762	0.0217291743934
b0763	0.0241801545429
b0764	0.0232390759789
b0765	0.0245072686358
b0766	0.0230547293143
b0767	0.0224985200999
b0768	0.0203873907235
b0769	0.02150495419
b0770	0.0238376390809
b0771	0.023248411037
b0772	0.0225312206458
b0773	0.0221233000832
b0774	0.0236135933953
b0775	0.024039940352
b0776	0.0225614104269
b0777	0.0213876862744
b0778	0.0209091229112
b0779	0.0240160897586
b0780	0.0221841912961
b0781	0.023077472972
b0782	0.0227990237328
b0783	0.0245909578539
b0784	0.0239327405358
b0785	0.023225324167
b0786	0.0216709856407
b0787	0.0184678596834
b0788	0.0230900920422
b0789	0.0230257533717
b0790	0.0214872671823
b0791	0.0230191255406
b0792	0.0228336771019
b0793	0.0245385095934
b0794	0.023784372449
b0795	0.0233739862448
b0796	0.0227647004154
b0797	0.0251204830507
b0798	0.0205831939491
b0799	0.023231875222
b0800	0.0232233526839
b0801	0.022437682512
b0802	0.0221878031059
b0803	0.0219520337924
b0804	0.0219826105627
b0805	0.0218319766555
b0806	0.0220086782228
b0807	0.021884650134
b0808	0.023270994651
b0809	0.0257019256752
b0810	0.0254271666861
b0811	0.0251768841736
b0812	0.0249251405933
b0813	0.021792361467
b0814	0.0216219308775
b0815	0.0215776513539
b4705	0.0193360357867
b0817	0.0217845454955
b0818	0.0227284548721
b0819	0.0236895163986
b0820	0.025111013991
b0821	0.021518724115
b0822	0.0230779542396
b0823	0.0244693710404
b0824	0.0237435323731
b0825	0.0247456341636
b0826	0.0236094495753
b0827	0.0235130017947
b0828	0.0233335651422
b0829	0.0225481245694
b0830	0.023359021618
b0831	0.0225854645093
b0832	0.0226507067269
b0833	0.0223760489975
b0834	0.0217114855342
b0835	0.024332293892
b0836	0.0213700242118
b0837	0.0219522193857
b0838	0.0227547419325
b0839	0.0233580319325
b0840	0.0232657965486
b0841	0.0213261164553
b0842	0.0237443090926
b0843	0.0200118112491
b0844	0.0231094887825
b0845	0.0222884392211
b0846	0.0203946296461
b0847	0.0223854076429
b0848	0.0207315773545
b0849	0.0231518172418
b0850	0.0232608071816
b0851	0.0235438225896
b0852	0.0232634266097
b0853	0.0235639601644
b0854	0.0238414282369
b0855	0.0238014774268
b0856	0.0236603013199
b0857	0.0223653056638
b0858	0.0234852260421
b0859	0.0232239017178
b0860	0.0228919867061
b0861	0.0252496361596
b0862	0.0241835136578
b0863	0.0244035644696
b0864	0.0245697731568
b0865	0.0206669824863
b0866	0.0236337620202
b0867	0.023293070762
b0868	0.0226633325043
b0869	0.022438400262
b0870	0.0239221576
b0871	0.0230831608776
b0872	0.0223624953809
b0873	0.0246364831774
b0874	0.022540541102
b0875	0.0233069481638
b0876	0.0219279025763
b0877	0.0218240808788
b0878	0.0235201242953
b0879	0.0227535414344
b0880	0.0205488844167
b0881	0.0215284461939
b0882	0.0238877775286
b0884	0.023118119733
b0885	0.0198761136634
b0886	0.0223491680248
b0887	0.0223479161931
b0888	0.024305583223
b0889	0.0215214701354
b0890	0.0226469839257
b0891	0.0229757524419
b0892	0.023119910286
b0893	0.0247251264296
b0894	0.0230767835577
b0895	0.0222660745686
b0896	0.0228382005625
b0897	0.0214791984444
b0898	0.0215312646092
b0899	0.0225542043496
b0900	0.0203692510727
b0901	0.0199204158639
b0902	0.0227837286265
b0903	0.024362873071
b0904	0.021671006515
b0905	0.0240842024049
b0906	0.0223781055605
b0907	0.0225027996172
b0908	0.0235352647291
b0909	0.0227074549336
b0910	0.022928115381
b0911	0.0248638534695
b0912	0.0215799057724
b0913	0.0194007909589
b0914	0.0234053428551
b0915	0.0218746997526
b0916	0.0221110604492
b0917	0.023826908956
b0918	0.0231906265935
b0919	0.0213203431893
b0920	0.0227284411657
b0921	0.0227155227408
b0922	0.0241768983083
b0923	0.0241279853086
b0924	0.0253102120289
b0925	0.0212930924754
b0926	0.0208984755715
b0927	0.0237786728082
b0928	0.0238979050576
b0929	0.023046084632
b0930	0.0237605044968
b0931	0.0222816703476
b0932	0.0242215398431
b0933	0.0234068712788
b0934	0.0230575689498
b0935	0.0227945579667
b0936	0.0227869087935
b0937	0.0230568334164
b0938	0.0202033962684
b0939	0.0193778655692
b0940	0.0208225832771
b0941	0.0190530046387
b0942	0.020304181482
b0943	0.0200185804866
b0944	0.0201516602022
b0945	0.0226320529624
b0946	0.0221558389086
b0947	0.0210219216134
b0948	0.0242662501368
b0949	0.0246690812397
b0950	0.02115799529
b0951	0.0233761980859
b0952	0.0217369110638
b0953	0.0206771617313
b0954	0.0259088240813
b0955	0.0223424369991
b0956	0.0238148248975
b0957	0.0230554975247
b0958	0.0185981759566
b0959	0.0209733621063
b0960	0.0222828354264
b0961	0.0237086862791
b0962	0.0229377841219
b0963	0.0225557861197
b0964	0.0221347688227
b0965	0.0237378120826
b0966	0.0226019634581
b0967	0.0237181652671
b0968	0.0208145988468
b0969	0.025014723334
b0970	0.024746418036
b0972	0.0214330284643
b0973	0.0229716382376
b0974	0.0216789645913
b0975	0.0234537945066
b0976	0.0218062792856
b0977	0.021773630858
b0978	0.0228154011645
b0979	0.0223863382987
b4592	0.0192329096863
b0980	0.0207304640678
b0981	0.0236789198523
b0982	0.0217387325808
b0983	0.0227943968247
b0984	0.0218618747508
b0985	0.0207223377712
b0986	0.0206810080795
b0987	0.0186941554147
b4516	0.0181927078556
b0988	0.0208171696947
b0989	0.0195332801317
b0990	0.0222787433838
b0991	0.0184549494999
b4517	0.0237069227587
b0992	0.0206064922035
b0993	0.0235904167372
b0994	0.0218755720519
b0995	0.022975323283
b0996	0.0225621011218
b0997	0.0230733450782
b0998	0.0231046243152
b0999	0.0237638757205
b1000	0.024249601595
b1001	0.0194577224716
b1002	0.0228605389646
b1003	0.0235971381641
b1004	0.0223170116327
b4518	0.0209339726026
b1006	0.0226754131559
b1007	0.0210845512269
b1008	0.0223755231329
b1009	0.0226126672522
b1010	0.0231662337359
b1011	0.0226632679588
b1012	0.0219654883477
b1013	0.0239474891051
b1014	0.0243349968884
b1015	0.0240946975302
b1018	0.024981550519
b1019	0.022605534039
b1020	0.0202878412425
b1021	0.019815650549
b1022	0.021285614883
b1023	0.0200908461931
b1024	0.0200658517908
b1025	0.0192518649001
b1026	0.0206377280675
b1027	0.0227064320588
b1029	0.0203572437135
b1033	0.0215646040857
b1034	0.0216961130201
b1035	0.0228158618329
b1036	0.0230963014465
b1037	0.0218533304782
b1038	0.0203691891963
b1039	0.019750009237
b1040	0.0200030380513
b1041	0.0203133195034
b1042	0.021569459729
b1043	0.0168202872697
b1044	0.0206123965168
b1045	0.0213141776557
b1046	0.0207806157301
b1047	0.0203662437909
b1048	0.0222408052561
b1049	0.0225071682996
b1050	0.0215614196955
b1051	0.0224597411125
b1053	0.0205864583536
b1054	0.022890037633
b1055	0.0220247595432
b1056	0.0233109119734
b1057	0.0205002247518
b1058	0.0204767813536
b1059	0.0221046084163
b1060	0.0205207380722
b1061	0.0222301944288
b1062	0.0215286313356
b1063	0.0240064515246
b1064	0.0231608500528
b1065	0.0230763456254
b1066	0.0218225203201
b1067	0.0244479118885
b1068	0.0221703236571
b1069	0.0233812924224
b1070	0.0219712266521
b1071	0.0229717780116
b1072	0.0209544997162
b1073	0.0229026023252
b1074	0.0229033370557
b1075	0.0224330722871
b1076	0.0226577026928
b1077	0.0228320421242
b1078	0.0228183698669
b1079	0.0217799520638
b1080	0.0215482845043
b1081	0.0227465557722
b1082	0.0231147833108
b1083	0.0223487915873
b1084	0.023611690202
b1085	0.0168847345396
b1086	0.0229527058583
b1087	0.0222838149571
b1088	0.0213732238551
b1089	0.0211854943386
b1090	0.0210208869987
b1091	0.0230932314138
b1092	0.024076353448
b1093	0.0241962330645
b1094	0.0254112636855
b1095	0.0230809050021
b1096	0.0195411703283
b1097	0.0230493402254
b1098	0.0237933301952
b1099	0.0213851141561
b1100	0.0225925139849
b1101	0.0241352137079
b1102	0.0215997042109
b1103	0.0233733652332
b1104	0.0200814609992
b1105	0.0222677588021
b1106	0.0207400081693
b1107	0.0234278152375
b1108	0.0208353523104
b1109	0.0242779533181
b1110	0.0221364094208
b1111	0.0213107191739
b1112	0.0217999306877
b1113	0.0226469861741
b1114	0.0243736605589
b1115	0.0216687834382
b1116	0.0229873406273
b1117	0.0256016776141
b1118	0.023354900819
b1119	0.0225055761232
b1120	0.0234391980832
b1121	0.0196942595707
b1122	0.0195969973677
b1123	0.02384608132
b1124	0.0245560663797
b1125	0.0244589972567
b1126	0.0231454290554
b1127	0.0242027466492
b1128	0.023736126122
b1129	0.0222162407563
b1130	0.023475211764
b1131	0.0243024647744
b1132	0.0227816665474
b1133	0.0242273354741
b1134	0.022437035416
b1135	0.0218793126693
b1136	0.0248082419073
b1137	0.0171617340955
b1138	0.0182983276955
b1139	0.0173824072101
b1140	0.0191187385765
b1141	0.0173308803891
b1143	0.019310646999
b1144	0.0186817115023
b1145	0.0188149794259
b1146	0.021525830443
b1147	0.0214951203874
b1148	0.0173003084295
b1150	0.0245355184612
b1153	0.0220599453078
b1154	0.0195882635824
b1155	0.021532106675
b1156	0.0215050986154
b1158	0.0206976590752
b1159	0.0183693146897
b1160	0.016141967521
b1161	0.0195152317019
b1162	0.0203882310445
b1163	0.0204560381664
b1164	0.0198007856624
b1165	0.0185266471807
b1166	0.0204513093471
b1167	0.019194685633
b1168	0.0200112034041
b4520	0.0206347833749
b1171	0.0243836512542
b1172	0.0229034354522
b4593	0.0192965982049
b4594	0.0155810332042
b1174	0.0233442144153
b1175	0.0231049626849
b1176	0.0217267246935
b1177	0.0194857581339
b1178	0.0193093719688
b1179	0.0222190181454
b1180	0.0225333302841
b1181	0.0227154877432
b1182	0.0220579592611
b1183	0.0217329309804
b1184	0.0207975601822
b1185	0.0242516107172
b1186	0.0237648818969
b1187	0.0230942445721
b1188	0.0228624151076
b1189	0.0230818489073
b1190	0.0222460120952
b1191	0.0233976161596
b1192	0.0227150841341
b1193	0.0220124558855
b1194	0.0218951141041
b1195	0.0233922535471
b1196	0.0204295984565
b1197	0.0224509539613
b1198	0.0231653526892
b1199	0.0221573879093
b1200	0.0227118301675
b1201	0.0217274572612
b1202	0.0200939573147
b1203	0.0252018008834
b1204	0.0227259614118
b1205	0.0204855828544
b1206	0.0238464889157
b1207	0.023813152607
b1208	0.0214965663271
b1209	0.0221911130843
b1210	0.0240720190895
b1211	0.0243081453324
b1212	0.0222795200209
b1213	0.0219754159979
b1214	0.0235538040579
b1215	0.02452964871
b4419	0.0225890461927
b4421	0.0227579991177
b4423	0.0225890461927
b1216	0.0219119514262
b1217	0.0235614699638
b1218	0.0227070403234
b1219	0.0223560082552
b1220	0.0207962705125
b1221	0.0245119301724
b1222	0.0223131624722
b1223	0.0230547253904
b1224	0.0238682579779
b1225	0.0247042568438
b1226	0.0261833627625
b1227	0.0248672899966
b1229	0.0156944452889
b1232	0.0224926181245
b1233	0.0183981764057
b1234	0.0211947391635
b1235	0.021272519973
b1236	0.023703119067
b1237	0.024711629467
b1238	0.0201177596122
b1241	0.0240101638733
b1242	0.0212847259519
b1243	0.0225637590123
b1244	0.021510181339
b1245	0.022353804939
b1246	0.0227043794206
b1247	0.0215699764177
b1248	0.025245529385
b1249	0.0217828641691
b4595	0.017813609277
b1250	0.0207037934005
b1251	0.0207390583957
b1252	0.0207032176254
b1253	0.0207400291357
